Date Time	Elapsed	"A1, Image 1"	"A1, Image 2"	"A1, Image 3"	"A1, Image 4"	"A1, Image 5"	"A1, Image 6"	"A1, Image 7"	"A1, Image 8"	"A1, Image 9"	"A1, Image 10"	"A1, Image 11"	"A1, Image 12"	"A1, Image 13"	"A1, Image 14"	"A1, Image 15"	"A1, Image 16"	"B1, Image 1"	"B1, Image 2"	"B1, Image 3"	"B1, Image 4"	"B1, Image 5"	"B1, Image 6"	"B1, Image 7"	"B1, Image 8"	"B1, Image 9"	"B1, Image 10"	"B1, Image 11"	"B1, Image 12"	"B1, Image 13"	"B1, Image 14"	"B1, Image 15"	"B1, Image 16"	"A2, Image 1"	"A2, Image 2"	"A2, Image 3"	"A2, Image 4"	"A2, Image 5"	"A2, Image 6"	"A2, Image 7"	"A2, Image 8"	"A2, Image 9"	"A2, Image 10"	"A2, Image 11"	"A2, Image 12"	"A2, Image 13"	"A2, Image 14"	"A2, Image 15"	"A2, Image 16"	"B2, Image 1"	"B2, Image 2"	"B2, Image 3"	"B2, Image 4"	"B2, Image 5"	"B2, Image 6"	"B2, Image 7"	"B2, Image 8"	"B2, Image 9"	"B2, Image 10"	"B2, Image 11"	"B2, Image 12"	"B2, Image 13"	"B2, Image 14"	"B2, Image 15"	"B2, Image 16"	"A3, Image 1"	"A3, Image 2"	"A3, Image 3"	"A3, Image 4"	"A3, Image 5"	"A3, Image 6"	"A3, Image 7"	"A3, Image 8"	"A3, Image 9"	"A3, Image 10"	"A3, Image 11"	"A3, Image 12"	"A3, Image 13"	"A3, Image 14"	"A3, Image 15"	"A3, Image 16"	"B3, Image 1"	"B3, Image 2"	"B3, Image 3"	"B3, Image 4"	"B3, Image 5"	"B3, Image 6"	"B3, Image 7"	"B3, Image 8"	"B3, Image 9"	"B3, Image 10"	"B3, Image 11"	"B3, Image 12"	"B3, Image 13"	"B3, Image 14"	"B3, Image 15"	"B3, Image 16"
8/20/16 22:00	100	38.84844	31.07198	33.87579	37.87889	51.14513	55.23485	48.22073	47.40847	51.28695	59.13108	78.16705	59.3437	42.35527	42.18833	48.03422	45.30966	7.173408	4.345297	5.956842	6.003398	9.194022	11.65527	14.69095	14.39213	5.580514	14.66304	16.60187	10.9672	2.459729	5.722189	8.195388	7.885652	34.25128	24.0779	25.25158	33.07463	39.66954	31.89171	36.30069	33.62442	38.61101	49.35413	45.38723	39.6846	21.4986	24.63569	29.70318	23.0399	4.181241	5.10534	2.480244	2.660809	8.304528	8.254791	15.16599	5.911873	6.129462	11.50793	6.90187	3.860452	1.939586	1.58046	1.772353	2.211815	19.79967	13.15463	11.94311	12.7904	22.27453	9.143731	26.66072	22.22149	27.0704	37.08428	24.84237	28.1328	20.92734	11.99139	11.0838	15.22657	2.257059	2.763732	2.117664	2.195236	3.385278	6.241503	5.065899	3.062417	0.7188743	4.307652	1.727384	1.924527	0.447889	0.8737428	1.310027	1.085115
8/21/16 0:00	102	40.77114	34.36651	38.3372	37.34305	52.16422	56.19391	49.5588	48.11898	50.9415	55.42612	78.07445	61.04506	43.12672	44.62575	50.51311	45.8638	7.018816	4.421487	6.339799	6.33296	8.926628	11.93489	15.2198	15.707	5.939017	16.59683	17.94789	11.86885	2.411859	5.981638	8.12044	8.713732	34.20645	24.29093	26.21401	34.6122	43.72111	33.50353	38.10144	37.10054	40.44139	50.42426	44.95876	41.9036	22.49489	24.97306	33.08715	25.44457	4.214949	5.026663	2.804901	2.536334	8.755251	9.558051	18.27033	6.218915	6.646496	11.53798	7.690789	4.137102	1.741061	1.832449	1.922179	2.123397	20.27623	14.36077	12.43009	13.49932	24.69828	10.68558	27.28455	23.07174	28.56666	36.27107	27.26196	30.10106	21.94898	13.34231	11.79515	15.79058	2.368479	2.440111	2.114487	1.58191	3.658129	7.001272	5.593502	3.085696	0.8597894	5.124543	1.291653	1.322599	0.4538295	0.9412301	1.239224	1.065636
8/21/16 2:00	104	43.98015	38.58526	41.76061	41.21587	54.13723	60.67315	52.44709	50.45279	54.55576	57.57106	79.96664	62.1772	46.21029	47.32117	53.97056	52.67595	8.141026	4.626022	6.6934	6.867746	9.802926	13.83572	17.27751	17.81892	5.939641	19.24838	20.32424	13.03451	3.017656	6.532382	8.984581	9.645986	38.57073	25.29751	27.71869	35.81868	47.27286	36.27964	41.21131	38.89333	43.41153	58.26543	48.0296	41.68565	25.53284	27.85623	36.58363	28.75794	5.083996	5.384684	3.199464	3.057651	9.178269	11.29697	23.08639	6.682623	6.787135	14.10754	8.740951	4.98501	1.915133	1.775254	1.917758	2.891315	23.18198	15.02162	14.62927	15.14285	25.87339	11.65092	30.44126	25.0596	31.02488	42.73389	29.44683	32.24621	25.05422	15.50895	12.71013	16.22305	2.551323	2.677525	2.961359	1.589232	3.941479	8.0055	5.623479	2.600229	1.117857	5.486157	2.090586	2.238409	0.5296751	0.9904122	1.035312	1.10273
8/21/16 4:00	106	41.09363	32.89111	36.52478	40.56628	51.16418	58.35031	49.76136	48.86155	52.84786	55.43206	78.78972	60.52422	42.52264	44.05262	50.04717	42.99188	7.048795	4.579533	5.685925	5.842244	8.907494	11.10377	15.34151	15.25544	5.552332	16.60622	18.27614	11.37772	2.341332	5.81033	8.323386	8.580416	33.44157	25.29903	25.4012	33.3352	42.27834	34.28603	38.23766	35.41301	41.79652	51.26839	44.84125	41.46538	24.02085	25.5354	31.21146	23.98409	3.789718	4.505346	2.597535	2.597881	8.341416	8.99971	18.90756	6.088638	6.680344	11.3847	7.769604	3.736391	1.855865	2.039056	2.09556	2.862925	20.82463	13.87738	12.38105	13.2157	22.93904	10.57153	28.23994	22.40847	28.17204	40.63866	26.12786	27.88393	21.45702	14.24279	11.37282	15.92437	2.349828	2.383744	2.231156	1.317004	3.496353	6.363491	4.336592	2.6854	0.7532741	4.642601	1.533488	1.447419	0.6611958	0.9895142	0.8904591	0.989307
8/21/16 6:00	108	39.12404	34.78338	38.83028	42.44888	51.80303	59.07588	52.00217	51.37425	53.94652	55.49695	79.90522	61.5252	44.72598	46.75702	52.07952	47.62487	8.208788	4.764657	6.35016	6.540395	9.450844	12.01205	16.49812	17.11952	5.652629	19.09676	20.16696	12.62717	2.341608	6.242608	9.819848	9.04233	35.92638	27.75462	26.68939	36.26368	44.48268	38.23669	42.7971	37.84004	42.11821	51.94629	45.16523	39.90037	26.36134	28.08625	35.32534	24.59707	4.783239	4.745593	2.795645	2.781554	8.668488	10.91056	21.54109	6.71716	7.273635	12.83875	8.3086	4.059805	2.36316	1.972535	1.876105	3.247955	21.87486	16.22817	14.02845	14.76086	26.22493	11.49377	30.12033	23.44668	29.01222	43.34012	27.89843	29.05179	25.42163	14.28154	12.28621	16.36923	2.361295	2.432305	2.721457	1.635306	3.647767	7.566657	5.071631	2.321507	0.990343	4.933894	1.71502	2.282548	0.5104719	1.474981	1.321148	1.220643
8/21/16 8:00	110	38.16693	33.91357	38.88565	42.01793	51.64664	57.71428	51.2227	50.39007	53.32863	55.80202	80.77902	60.92002	42.48177	44.64151	49.82157	45.55856	7.251187	4.720035	5.56145	5.901442	7.991753	8.861141	15.28735	14.95199	5.245911	17.2286	17.97607	10.81503	2.273016	6.736641	8.461813	8.281871	34.64095	25.2634	24.97961	34.86876	43.25425	36.56858	40.32045	35.97155	41.08179	49.77196	46.03738	40.6967	23.64382	26.24943	35.07792	24.53802	4.114168	4.382253	2.676075	3.067942	8.496076	8.787992	17.21485	6.044222	6.461442	12.28241	7.709301	3.672081	1.685939	2.006106	1.764133	2.389064	20.50508	13.72002	12.92032	12.90092	24.03743	10.09083	28.2619	22.0709	27.03768	40.29834	25.15651	27.96551	23.66048	14.33984	11.29614	15.84611	2.244211	2.278473	2.447778	1.529205	3.06594	6.346429	4.008276	2.262931	0.8036996	4.569174	1.220919	1.740164	0.455211	0.9944186	0.7572805	1.053479
8/21/16 10:00	112	40.3413	36.20622	38.70447	40.52393	51.00395	61.36129	52.00209	51.52167	55.45277	58.26555	80.93632	62.03041	44.49036	46.89102	52.64844	47.32724	7.838333	4.270004	5.827323	6.201093	8.806711	10.81938	16.36016	15.67736	5.24446	18.61944	18.82157	11.75336	2.195098	6.467381	9.513218	8.682372	34.26724	26.11358	26.28356	35.45238	42.40343	38.38107	40.40506	35.30725	42.28495	54.78704	46.11674	42.61046	25.06935	27.63221	34.08501	24.30219	4.273112	4.748148	2.766565	2.829286	8.792481	9.655103	20.22373	6.265059	7.079809	14.40132	8.275033	3.717188	2.036016	1.842811	1.853724	2.608104	20.51427	15.37736	13.4413	13.41063	25.33799	10.69829	29.53995	22.23102	28.8918	46.26148	26.67019	28.76034	24.27899	14.90322	11.5806	15.80397	2.274467	2.259892	2.371242	1.416404	3.425481	7.569767	5.615053	2.894907	1.257805	4.702075	1.008648	1.223268	0.4181863	1.177953	0.7183907	1.207449
8/21/16 12:00	114	43.74856	39.25771	42.6108	46.18196	56.17187	64.99067	57.22506	55.19784	55.4155	64.53725	86.39913	65.49848	47.569	50.58665	55.99221	50.13295	8.767891	5.000621	6.736642	7.086371	10.12758	12.80269	19.04067	16.71329	5.719219	20.41169	20.14132	13.11077	2.251326	7.134794	10.54632	9.454298	37.17955	29.99855	30.33073	38.88567	47.61991	40.84943	44.83933	40.75611	45.71141	60.6697	51.22519	46.34497	29.18026	29.37955	37.68112	27.29428	5.179182	5.176489	3.088873	2.647546	9.212466	11.60339	30.49748	6.498188	7.415588	15.60911	9.302332	4.077282	1.937721	2.558922	2.102329	2.891177	25.26491	17.47016	14.73557	14.76832	26.13326	11.92625	33.2695	24.40243	31.22507	52.11303	28.928	30.77572	27.12581	16.90173	11.96073	17.84834	2.398527	2.731542	2.596223	1.566023	3.654952	8.155808	8.154978	2.435414	0.9037908	5.119984	1.552967	2.073732	0.4561782	0.926586	0.8363036	1.080487
8/21/16 14:00	116	39.11991	36.9452	40.1861	42.46843	53.30765	62.56554	53.75732	53.26798	53.25576	59.50639	82.84074	61.26527	44.65759	47.12257	51.20668	44.62283	7.917772	4.334247	6.361627	6.380413	8.238563	10.4206	15.30683	15.56414	6.038973	17.48459	17.51526	11.38857	2.770225	6.381175	9.429639	8.421129	34.79324	27.65528	26.9181	34.09855	44.69254	38.41628	42.13287	37.53107	42.28938	53.94493	46.84391	40.27624	24.37064	26.67433	34.81894	24.81425	4.174403	4.613451	2.612318	2.494958	8.537246	10.62479	23.60197	6.476086	6.610922	15.23873	8.278142	3.729553	2.157659	1.910574	1.740647	2.590351	21.10252	15.61208	13.97077	12.76304	23.54788	9.907161	30.06991	22.54655	29.38825	46.06026	26.49895	27.29746	24.59971	14.61711	10.77517	16.21829	2.378287	2.220933	2.055219	1.559599	3.787439	7.382224	6.640969	3.096125	0.8057721	4.692818	1.027644	2.01854	1.020184	0.923961	0.7520998	0.9877182
8/21/16 16:00	118	40.03054	38.43314	40.51047	44.80106	53.98708	62.9302	56.6925	54.22103	53.94775	64.46541	85.21606	64.65163	46.40832	47.35852	52.63884	46.51221	8.492415	4.799956	7.020474	6.722203	9.111681	10.2906	17.5094	16.6371	5.204118	20.15611	20.25703	12.04845	2.198276	6.758399	11.32066	9.012421	34.85417	27.8065	29.35933	36.45068	45.09138	38.85493	43.99888	38.9399	44.6169	59.77259	48.96165	43.54234	26.37986	27.11483	36.02273	26.12048	4.573662	5.453277	2.979318	3.136121	9.181588	11.59241	30.79194	6.732912	7.268664	16.14363	9.457683	3.981749	2.287176	1.797911	1.785961	3.147173	23.80519	16.62791	13.91012	13.22005	24.23221	10.85779	32.49025	23.89008	29.99419	53.81141	28.13868	28.60668	26.93633	16.53874	12.08554	16.34912	2.235093	2.367926	2.140736	1.557181	3.401373	8.425481	8.634851	3.111668	0.9016495	5.003246	1.235425	1.466001	0.894811	0.862207	1.13112	1.034414
8/21/16 18:00	120	39.16515	37.21726	41.13002	43.20568	51.95327	64.98425	55.18512	52.56845	53.8458	65.25945	83.29818	63.49303	44.49091	47.48417	52.25774	44.03673	7.770086	4.284095	6.313896	6.69188	8.229996	10.72716	13.97477	15.49887	4.944393	17.33125	19.01207	10.74823	2.014326	6.619004	8.824394	8.424237	32.61536	27.27038	27.58088	32.68926	43.21861	38.70868	45.71947	35.22263	43.30134	59.57035	47.53881	43.38369	26.33628	25.8803	35.0018	25.52415	3.994183	4.781513	2.611696	2.441631	8.578345	10.63964	20.5093	6.058936	6.313826	14.50238	8.195112	3.774315	2.175481	1.576522	1.684972	2.357081	21.79515	15.68323	13.90176	12.36661	22.40295	9.681215	29.55432	22.61888	27.71682	46.665	27.95155	27.57253	24.40457	14.05587	10.87146	16.37688	1.88923	2.280683	1.951882	1.380139	3.080514	6.509449	6.187278	2.812638	0.8808576	4.51474	1.185276	1.293587	0.4695789	1.436643	1.242471	1.183411
8/21/16 20:00	122	40.63314	39.55902	42.80163	45.57381	52.94028	64.45014	56.62765	54.43293	56.40348	63.6349	86.92438	63.54809	47.10152	47.86991	53.91523	43.22289	8.094538	4.228282	6.446383	6.024328	8.475904	10.70851	16.32792	15.9442	4.923187	19.01449	20.2274	11.36757	2.070485	6.918655	9.956203	9.156236	34.0942	27.73168	30.02155	36.55468	43.68832	38.55451	45.35338	37.38424	43.55651	59.79028	48.66779	41.72849	25.12669	26.57175	37.00949	24.88823	4.581468	5.078953	2.81623	2.463873	8.515833	11.92142	30.54976	6.626601	6.931778	14.67424	9.043848	3.812375	2.281098	2.275986	1.9266	2.776373	23.28781	15.62244	14.51612	12.93704	24.9792	9.616971	30.34808	24.29141	30.81565	50.2095	29.5881	29.18767	25.97839	15.22677	11.22783	16.60526	2.024549	2.259546	2.082021	1.782991	3.711801	6.646979	8.501534	2.901263	0.9709327	4.586372	1.076412	1.444173	0.421571	0.8488063	1.064531	1.012309
8/21/16 22:00	124	43.26571	42.51469	44.49789	50.82587	55.44077	71.33668	58.79096	56.28567	58.07986	67.62897	87.66598	66.14596	47.65515	51.58434	55.80736	47.41593	8.34632	4.558258	6.817458	6.924251	9.165835	10.58708	18.42154	17.80925	4.833111	20.35256	22.43285	12.80697	2.153998	7.429888	11.15592	9.882572	37.01225	30.49991	30.94046	37.39659	47.69927	43.56183	50.03563	41.08345	48.91584	62.94152	51.40127	45.61388	26.7077	28.71904	40.65174	25.67923	4.700141	5.477937	2.948303	2.755789	8.918336	13.55058	28.77618	7.177416	7.650308	17.01971	9.745385	4.068647	1.904979	2.184737	1.760679	2.42823	24.99883	16.58599	16.02944	14.62333	26.11315	10.48422	33.98056	25.80908	32.76192	57.60947	31.22471	30.26028	29.19651	16.11861	12.72056	17.85498	2.498618	2.524107	2.810497	2.147159	3.334784	8.114914	10.174	2.421322	1.798049	5.132349	0.9745247	1.136163	0.467023	1.17526	0.7599055	1.038765
8/22/16 0:00	126	38.57261	38.55866	42.9646	46.81456	54.17545	68.43902	58.18965	54.43853	54.0739	65.78628	86.00236	65.15486	46.71432	51.34891	54.93743	44.50638	8.131977	3.858172	6.388772	6.021841	8.083002	9.094551	13.30542	16.37137	4.460102	17.66634	19.67043	11.41468	1.961759	6.910436	9.714441	8.736943	35.57775	25.99324	29.47447	33.14634	46.20488	40.68523	47.79958	37.89746	45.76059	57.3032	50.4747	41.79398	26.8721	24.96319	37.84262	24.27656	4.106432	4.891481	2.611213	2.914525	8.010676	10.5323	22.04057	7.297192	6.313342	15.57133	8.693911	4.248798	1.798602	1.647809	1.440373	2.187638	22.29014	15.971	13.9133	13.42976	24.59915	9.121077	31.3409	23.96289	31.15481	52.87689	30.78526	27.57108	27.68215	14.83014	11.23708	16.50883	1.968391	2.164567	1.899315	1.506756	3.034648	7.151166	7.966674	2.604305	0.9251354	4.371615	1.009685	1.040423	0.2804487	0.8069462	0.8619308	0.9754918
8/22/16 2:00	128	40.84756	41.47387	47.09016	48.43679	54.44291	69.43185	59.12958	55.77666	57.27881	65.43602	88.38297	65.95043	45.41412	52.98689	56.74657	48.0059	8.579244	3.907009	6.77926	6.37102	8.599554	9.785313	15.57962	17.98084	4.887198	19.42687	22.0184	12.27454	2.061574	6.823884	10.66665	9.353585	33.75691	29.81764	31.03498	35.58473	45.49741	43.59505	50.16592	39.00794	46.33427	62.95998	51.91107	44.1342	28.99902	26.92688	39.4161	25.50397	5.057885	5.750857	3.009367	2.446604	8.956605	11.59013	23.2865	6.334064	7.358877	16.22347	9.445457	4.840435	1.881977	2.281374	1.610439	2.248909	25.18001	16.5404	13.6028	13.21632	25.6549	9.856804	33.57489	24.48192	30.99103	56.65477	30.55157	28.80795	28.98853	16.36957	11.81442	17.36965	2.157244	2.271081	3.082933	1.524854	3.267504	7.942501	7.405296	2.978351	1.243576	4.69206	1.590821	1.254835	0.6110466	0.8477011	1.369363	1.037176
8/22/16 4:00	130	40.58189	40.7076	44.87054	48.20609	54.45692	69.21072	59.16879	55.60612	56.99193	66.78651	88.39467	65.70084	45.4666	53.07569	55.45305	47.2878	8.06359	3.83524	6.43761	6.051406	7.553256	8.499048	13.58954	16.49225	4.786346	18.10483	20.53119	10.79458	1.918242	7.180936	10.35187	9.108368	34.55113	29.68031	28.71878	34.82171	45.61221	44.81681	49.62575	36.64007	45.77965	60.64447	52.14087	43.17183	28.18723	25.82165	38.22543	25.70368	4.060911	4.555494	2.475892	2.292288	8.291404	10.97998	17.07208	6.182996	7.326203	14.72162	9.016981	3.750622	1.87652	1.636411	1.549721	2.23005	22.88379	15.10575	14.44718	12.81064	23.924	8.835793	32.77354	23.19338	29.84388	54.09123	30.10077	28.74226	28.69232	15.27948	11.65181	17.3872	2.064269	2.095076	2.943813	1.37482	3.098682	6.979095	5.476901	2.062749	1.0646	4.213085	0.9196784	1.504338	0.2769949	1.397201	0.8651772	0.9306614
8/22/16 6:00	132	40.84749	41.73726	46.69941	48.9321	56.33648	71.55412	60.44299	57.10662	57.75156	66.78706	89.84201	64.73058	44.87793	52.85691	56.32454	47.72947	9.36063	4.064157	7.210433	6.081869	9.258815	8.844496	14.33832	17.27681	4.485314	20.45776	22.59311	11.68124	2.093073	7.0365	10.95767	9.297565	33.02021	31.29614	31.29048	37.11544	47.95286	43.70668	50.02141	37.42181	47.30527	62.66191	53.358	43.42134	26.62942	26.56519	39.29667	27.10848	4.453885	5.274577	2.800619	3.022698	8.678163	11.3101	19.4498	6.876519	6.962106	15.48312	9.283611	4.506796	1.825611	2.304515	2.248356	2.18819	22.99776	15.90642	15.4939	14.18255	26.02917	9.089372	34.70006	24.48387	29.8262	54.62699	32.42138	30.32963	29.43987	16.49881	11.43816	17.3128	1.965006	2.284344	3.537935	1.530518	3.282977	7.640983	6.441685	2.343819	1.62529	4.45796	1.606156	0.8964688	0.327973	0.8052884	0.7297884	1.039456
8/22/16 8:00	134	44.53596	44.02831	48.89422	52.20813	58.40336	74.93285	63.05723	59.24332	61.08628	69.02283	91.05838	68.08575	48.9613	56.11752	57.29298	50.03413	9.820399	4.388401	7.482453	7.131618	9.444421	9.910546	16.30062	18.56618	4.907576	22.1006	24.57802	12.82155	2.145294	7.270598	10.70817	10.23693	36.92321	32.90388	35.83028	37.69451	48.72935	47.55836	54.32201	40.85488	49.4831	68.12367	54.87268	44.91531	30.39125	27.22825	45.01913	28.7971	5.275544	5.721293	2.875083	3.13398	9.061186	13.48862	29.80942	7.125814	7.520999	18.41892	10.05595	4.607302	1.793697	2.087064	1.742581	2.284621	25.81952	18.06981	16.78444	15.36756	27.20041	10.16475	38.06434	26.25663	34.14062	63.53494	34.49242	30.71065	32.09833	17.80476	12.62371	18.62648	2.243659	2.593736	3.536279	2.150199	3.512171	8.1728	9.611516	2.263898	1.228863	4.677	1.011411	1.016247	0.4040257	0.8707725	0.7214301	1.159786
8/22/16 10:00	136	40.6717	42.88247	47.08942	48.89017	56.87962	72.17366	62.39429	58.67994	58.31629	69.67966	90.26408	67.78043	48.87668	53.44563	57.24606	47.75185	8.894783	3.810511	6.865882	6.147974	7.962188	8.542498	13.69584	16.65845	4.243617	19.66422	22.00307	11.15689	1.974815	6.798186	10.38682	8.780736	33.71774	30.28769	32.25574	33.56703	45.03501	45.63942	51.52145	36.73843	47.98933	65.66982	52.58435	44.72252	29.14911	25.37771	40.2629	27.46429	4.236502	5.09125	2.638636	2.497513	8.135221	11.47809	25.12897	6.78306	6.978061	16.77131	8.822185	3.982302	1.688218	1.919485	1.609264	2.115868	23.64161	16.44832	14.95379	13.02228	25.31989	9.178823	34.08191	23.96089	31.8926	57.6421	31.52134	28.6707	30.47157	16.47512	11.37275	18.26654	2.094385	2.18529	3.34549	1.768761	3.154012	7.391273	6.146799	2.718004	1.211179	4.328443	0.8343003	1.675439	1.406802	1.366738	0.7114831	0.9286582
8/22/16 12:00	138	40.97217	44.49276	50.32506	52.2695	57.6	76.56898	63.45421	59.42575	59.78316	72.45709	91.40957	68.53276	47.29001	54.73557	58.66731	49.84451	9.575111	4.12011	7.729332	6.783542	8.910325	9.213637	15.29129	16.62832	4.776402	19.70974	24.17806	12.06289	2.035532	7.203525	10.84798	9.32271	36.52575	32.22735	33.99672	37.32801	47.37366	47.60907	54.73309	37.63876	50.71639	68.48524	55.99201	45.51261	30.9663	26.40991	43.15151	29.80285	4.743589	5.398361	2.764699	3.250097	8.214315	12.39383	34.18255	7.783764	7.267075	17.43686	9.493947	4.39959	1.716194	2.03277	1.558632	2.082435	24.95212	18.87385	15.62438	13.88359	26.82283	10.55054	34.72709	25.21676	33.40911	62.15683	32.48045	30.07681	30.61871	16.85324	11.84778	19.40954	2.186947	2.26749	3.461331	1.488796	3.268471	8.72244	6.768482	2.73555	1.026401	4.814669	1.140791	1.494184	0.3619584	1.45557	1.32999	1.047883
8/22/16 14:00	140	41.5625	44.00172	48.18578	49.48209	56.6105	75.93224	62.69082	59.66133	60.51788	68.61308	89.61641	67.07883	45.86104	55.28162	57.65191	45.70346	9.092547	4.144355	7.198137	6.318316	8.211345	8.56232	13.83379	16.21511	4.211981	20.6259	22.06296	11.25787	1.914443	7.046998	9.956965	8.804501	31.77706	30.40133	34.05387	35.22512	45.84451	46.05167	52.93158	38.93091	48.4453	67.5853	53.7127	43.56729	29.76439	26.19855	40.91248	27.99776	4.043987	4.839053	2.49551	2.638635	8.061173	11.06598	27.3423	7.141701	7.527976	16.64401	9.624294	4.212879	1.659897	1.79425	1.604913	2.336428	22.68111	17.20698	14.84721	12.81975	24.36574	9.58071	33.18911	23.66344	32.80386	57.54921	31.91534	28.99011	29.96422	16.8694	11.28917	17.43528	2.051006	2.178934	3.194766	1.370745	2.907411	7.726016	7.418558	1.963003	1.705556	4.521095	1.052373	1.369432	0.3272132	1.266716	0.9471016	0.8890086
8/22/16 16:00	142	41.12282	44.1771	49.35443	53.52192	57.30029	78.38313	63.9857	60.43661	60.405	72.95334	91.22762	69.12109	48.43778	58.04638	57.93998	48.58587	9.830832	4.099594	7.352315	6.285091	8.606805	8.90908	14.81474	16.96162	4.529108	20.47469	23.69516	12.30659	1.904219	7.823068	10.93411	9.43413	34.45948	32.48376	34.59618	37.29982	47.44674	48.69426	55.44236	38.62843	51.58612	71.03357	55.49611	46.1012	31.04961	26.71426	42.80324	29.51861	4.311795	5.306008	2.555744	2.309488	8.736047	12.71372	26.51035	7.521413	7.675383	17.53696	10.14831	4.324021	1.716194	2.378564	1.585502	2.886135	25.11715	18.61226	15.59502	13.42023	26.39948	10.34787	36.95699	25.10693	33.36642	60.79533	32.38824	31.40106	32.59932	16.45232	11.54095	18.7098	2.367443	2.225837	3.13467	1.989804	3.182609	8.869433	8.968693	2.781001	1.004296	4.201204	1.438923	1.093819	0.321618	0.8012129	1.470974	1.234389
8/22/16 18:00	144	45.03343	47.86769	55.73061	56.70937	58.03824	81.69651	67.31329	62.89869	63.10387	78.34605	93.28416	71.78478	51.25742	60.28381	61.50522	51.82173	10.87395	4.448427	8.558799	6.819117	9.616282	10.70071	16.36466	18.66994	5.193758	24.7096	25.67985	12.81692	1.901732	7.991751	11.78699	11.06494	38.26832	36.34581	36.58675	41.09278	49.78276	51.63863	58.7781	40.50411	54.18856	73.02954	56.92645	49.33363	33.89314	27.31715	47.64311	30.49134	4.946671	5.939018	2.949754	3.270474	9.518605	14.18822	38.38603	8.045976	7.936147	19.27954	11.06163	5.284524	1.910298	2.07836	2.423187	2.455722	27.77071	19.11755	17.54276	14.86143	30.40769	11.5442	38.09315	26.68662	37.24008	70.79975	35.06637	32.82948	34.55307	18.15422	13.17529	19.55563	2.298781	2.349138	3.604871	1.491352	4.053105	9.079837	10.32714	2.945264	1.740578	5.228504	0.7897462	1.00257	0.3777768	1.504338	0.812058	1.059281
8/22/16 20:00	146	42.4897	45.78851	53.55057	53.80283	57.27785	80.43414	65.05698	62.14198	61.42809	77.4073	92.34452	70.01305	49.45242	58.14122	59.15214	50.26621	9.338942	3.848364	7.53364	6.305052	8.249543	9.157478	14.17296	15.99566	4.289898	21.3887	22.73271	11.77643	1.706178	7.176586	10.88873	10.49907	33.75461	33.05909	34.01844	37.29457	46.60256	51.01527	55.72219	40.26843	52.3253	70.58846	58.08368	45.81538	32.84095	24.25833	43.95958	29.45113	4.786139	4.899632	2.641536	2.562445	8.758289	13.29299	31.40549	6.991047	7.685398	17.66012	10.89971	4.88554	1.997402	1.845366	1.586815	2.234955	25.52298	17.6787	15.4474	13.838	26.96369	10.64496	37.63158	25.07384	34.93749	67.01395	34.38147	31.05727	32.94373	16.95437	12.37276	18.06235	2.336773	2.350312	3.37685	1.350574	3.544222	7.608032	8.423752	3.145516	1.130913	4.399246	1.014036	0.7473335	0.4398071	0.7882957	0.744087	0.8523292
8/22/16 22:00	148	44.31856	47.77934	55.96383	58.44012	58.67194	83.00141	67.5741	62.98787	62.68296	77.12897	92.2621	71.46454	49.0444	59.58221	60.53552	51.2141	10.87574	3.987138	8.278071	6.627429	9.292797	8.970836	15.00021	17.15717	4.692957	23.85859	24.90122	12.46056	1.817045	7.1225	11.96887	11.27328	36.51402	35.25937	35.5669	38.74502	48.56467	52.0405	58.31495	41.46268	54.66755	73.83553	59.83753	49.08798	33.6399	25.28888	47.27377	28.51742	4.631272	5.411416	2.754614	2.512641	8.689145	14.28831	31.52217	8.00467	7.834188	18.92041	10.8716	5.239832	1.965627	2.07159	1.628329	2.298366	25.64289	18.88808	16.14321	14.26199	29.21095	11.18839	40.70285	27.49931	36.79315	73.25349	36.59456	31.71821	33.94886	17.46781	12.26942	18.97269	2.301752	2.687127	3.796764	1.536182	3.843942	8.71194	8.318687	2.794885	0.9850243	5.215517	1.426903	0.9019258	0.453277	0.802111	0.7434654	1.644977
8/23/16 0:00	150	41.26919	46.61818	55.2718	55.96852	58.2141	82.08568	68.3077	62.64143	62.491	78.50099	91.50751	71.19841	51.05043	59.00081	61.13753	49.20398	9.226624	3.844219	8.092464	6.032618	8.277243	8.360616	13.94244	17.00763	4.161139	22.22743	22.68989	12.06952	1.802953	6.921626	11.08346	10.54142	34.78194	34.86405	36.75357	36.67607	47.83102	48.58153	59.26337	39.65917	53.68638	74.40373	58.07374	46.83057	32.04989	24.02049	45.82573	28.18785	4.320086	4.702006	2.43044	2.319366	7.959563	11.4622	26.89627	7.814985	7.199104	18.7958	10.36562	4.458238	2.224939	1.707629	1.783405	2.430302	25.35981	16.66756	16.71066	13.04977	27.91749	10.16661	39.4306	26.25801	35.01063	65.96323	35.14582	30.82098	33.13929	16.29911	11.73664	17.85429	2.440388	2.207256	3.37098	1.449699	3.131562	7.706051	7.056115	2.233504	1.358587	4.664428	1.001395	0.7692997	0.8441091	0.8838969	0.7019506	0.9098694
